,review_id,review_rating,review_sentences
239,GPRiGy42hnJIWzdEib7mEw,4, We also added the Garden Salad bar as well.
239,GPRiGy42hnJIWzdEib7mEw,4,"Once ordered, we were able to go to the Garden Salad Bar."
239,GPRiGy42hnJIWzdEib7mEw,4, There are protocols in place here as well.
239,GPRiGy42hnJIWzdEib7mEw,4," It is self-service, but gloves and a new plate are required each time you go there (they are provided there for you)."
239,GPRiGy42hnJIWzdEib7mEw,4, The salad bar is actually pretty big with lots of different options.
239,GPRiGy42hnJIWzdEib7mEw,4, It turned out to be a really good beginning to lunch.
239,GPRiGy42hnJIWzdEib7mEw,4," A little bit after eating the salad items, the soft pretzels came out."
239,GPRiGy42hnJIWzdEib7mEw,4, The queso was a great dip to go along with it as well.
239,GPRiGy42hnJIWzdEib7mEw,4,"After about 10 minutes, the burgers came out to the table."
239,GPRiGy42hnJIWzdEib7mEw,4, The burgers were hot and the fries were as well.
239,GPRiGy42hnJIWzdEib7mEw,4, The burgers were cooked to order and juicy too.
239,GPRiGy42hnJIWzdEib7mEw,4, It was a really good meal overall for both of us.
239,GPRiGy42hnJIWzdEib7mEw,4, We were definitely full by the time we left.
239,GPRiGy42hnJIWzdEib7mEw,4,"Overall, this was a very good visit here."
239,GPRiGy42hnJIWzdEib7mEw,4, Service was on point and the food was great.
239,GPRiGy42hnJIWzdEib7mEw,4, I will definitely be coming back here in the future.
239,GPRiGy42hnJIWzdEib7mEw,4, They also have an e-mail rewards program.
239,GPRiGy42hnJIWzdEib7mEw,4," If you're in the Town Center area of the city, this place is still worth checking out for a meal."
240,EKT21Ok1YaFBCsMm2DwaFQ,1,Ordered Via UBER EATS - the delivery was prompt this review is strictly about the food service/meal.
240,EKT21Ok1YaFBCsMm2DwaFQ,1,The food was poorly packaged leading for sauce to leak all over the other containers and inside the bag.
240,EKT21Ok1YaFBCsMm2DwaFQ,1,"Side sauces were incorrect, missing drinks and parts of the order, lastly the food arrived barely warm."
240,EKT21Ok1YaFBCsMm2DwaFQ,1,Attempted to call the restaurant serval times - the automated answering machine redirected to the website and no availability to leave a voicemail.
241,nD436Br8-t35DQ1Z6UQE8w,1,Gave them another chance.
241,nD436Br8-t35DQ1Z6UQE8w,1,Waiters standing around and drinking alcohol on the job.
241,nD436Br8-t35DQ1Z6UQE8w,1,Ridiculous.
242,ZoEcGXIEg0hq9pp4xXqPBw,3,I ordered through grubhub the order arrived in 30 minutes fresh hot looking just like the picture I love their plating it's absolutely amazing sweet potato fries accompanied they were delicious and not too salty the  Crunchy chicken sandwich was still crunchy LA crunchy and cook 2 perfection season 2 perfectionhad bacon  Cheese.
242,ZoEcGXIEg0hq9pp4xXqPBw,3,nice soft toasted buttered roll.
242,ZoEcGXIEg0hq9pp4xXqPBw,3,I had a gift card that they seemed not to be able to accept anymore for some reason but I but I will order from them again when I don't feel like cooking
243,4BP-1cQjdhfQSEotSIUaYg,2,Terrible service despite restaurant being less than 50% full.
243,4BP-1cQjdhfQSEotSIUaYg,2,We were there 90 minutes for 2 kids meals and 2 adults.
243,4BP-1cQjdhfQSEotSIUaYg,2,Restaurant is at 50% capacity.
244,18Np3qMQVCETA5OC-Nfxhg,4,"Great dinner, fantastic service definitely the best we have had here in quite some time."
244,18Np3qMQVCETA5OC-Nfxhg,4,Our server Alexis was the best making recommendations and explaining everything.
244,18Np3qMQVCETA5OC-Nfxhg,4,She checked on us several times but not too many.
244,18Np3qMQVCETA5OC-Nfxhg,4,The full rack of baby back ribs were truly tender and did in fact fall off the bone.
244,18Np3qMQVCETA5OC-Nfxhg,4,The only item that was lacking was the upgraded Mac n cheese.
244,18Np3qMQVCETA5OC-Nfxhg,4,It had very little flavor.
244,18Np3qMQVCETA5OC-Nfxhg,4,Everything else was Great!
244,18Np3qMQVCETA5OC-Nfxhg,4,We will definitely be back and hope the improvements continue because we truly enjoy BurgerPalace menu.
245,ZK_sKIGautn4F9fiPdCmpw,1,This use to be a quality place to eat.
245,ZK_sKIGautn4F9fiPdCmpw,1, 
245,ZK_sKIGautn4F9fiPdCmpw,1,One of our favorites.
245,ZK_sKIGautn4F9fiPdCmpw,1, Today it was very wasn't.
245,ZK_sKIGautn4F9fiPdCmpw,1,Today it was extremely dirty.
245,ZK_sKIGautn4F9fiPdCmpw,1,The entry way stank and the glass was filthy.
245,ZK_sKIGautn4F9fiPdCmpw,1,"The lettuce on the bar was brown, half empty containers, unbelievably watery ranch dressing, and the glass cover was filthy."
245,ZK_sKIGautn4F9fiPdCmpw,1,Food in the floor.
245,ZK_sKIGautn4F9fiPdCmpw,1,Spatters of food on the side of unused tables.
245,ZK_sKIGautn4F9fiPdCmpw,1,Not to mention our waitress brought us our waters and we never saw her again.
245,ZK_sKIGautn4F9fiPdCmpw,1, I got up to get my own extra napkins and had to request the hostess (very sweet but young) to find our wayward waitress to give us our check.
245,ZK_sKIGautn4F9fiPdCmpw,1, Never again.
246,xTK189lKVWzHOfLzAUqeQQ,3,"Ok so hubby and I arrived and was sat quickly, waiter was good at first, until more people started arriving, seem like she was the only waiter although other waiters had come in."
246,xTK189lKVWzHOfLzAUqeQQ,3,"Had to remind for condiments I asked for, and also asked for extra napkins which never came, the waiter came back to our table clearly noticeable was our empty glasses, instead of asking if we need refills she asked if we needed to go boxes, I was literally chewing some food at the time, then the AC started blazing, clearly it was turned up."
246,xTK189lKVWzHOfLzAUqeQQ,3,We did get refills.
246,xTK189lKVWzHOfLzAUqeQQ,3,"I will say the salad bar is always on point the times I've visited any BurgerPalace they do pride themselves on that, so for that I will give 2 stars."
246,xTK189lKVWzHOfLzAUqeQQ,3,"Ok I will give 3 stars because they good about the Covid, however we probably won't be visiting any more of these establishments in the future."
247,SrCunsmh6EHZsc8fK7RGHw,5,"I don't expect much from chain restaurants which is why I have to say ""excellent job"" to this location."
247,SrCunsmh6EHZsc8fK7RGHw,5, We had a pleasant server and our food was literally some of the best on our whole vacation.
247,SrCunsmh6EHZsc8fK7RGHw,5, How unexpected was that???
247,SrCunsmh6EHZsc8fK7RGHw,5, We had a great meal at a very reasonable price and we left happy.
247,SrCunsmh6EHZsc8fK7RGHw,5, 
247,SrCunsmh6EHZsc8fK7RGHw,5,Thanks to the chef here for the great food and the staff for a job
247,SrCunsmh6EHZsc8fK7RGHw,5,well done!The
247,SrCunsmh6EHZsc8fK7RGHw,5,shrimp and sausage pasta dish was excellent by the way!
248,d0mnJRk4yI3Umo7JnNuZYw,5,Can't beat the bogo coupons they send.
248,d0mnJRk4yI3Umo7JnNuZYw,5,Burgers always good.
248,d0mnJRk4yI3Umo7JnNuZYw,5,We also like the ribs.
248,d0mnJRk4yI3Umo7JnNuZYw,5,Chicken Mac and cheese was surprisingly good too
249,VRMTxm9ppcn2FnDRkiViAQ,1,"The worst place to eat ever: looks dirty, ultra long wait to be served, the fries were very salted and tasted old oil."
249,VRMTxm9ppcn2FnDRkiViAQ,1,The waiter was incompetent.
249,VRMTxm9ppcn2FnDRkiViAQ,1,Avoid this place.
250,0kntC1sPj3qUeG8HozJ2MA,1,No response after emailing customer relations and providing information they requested.
251,ZY6eQLZvWIieMcTuYURYKg,4,"Don't sleep on BurgerPalace They have amazing ribs, salmon and chicken dinners!!"
251,ZY6eQLZvWIieMcTuYURYKg,4,"If you are craving a gray salad bar, they're the place for that too!"
251,ZY6eQLZvWIieMcTuYURYKg,4,BurgerPalace has amazing coupons and daily deals; and we're still trying to figure out how they stay in business when they give food away at crazy prices!
251,ZY6eQLZvWIieMcTuYURYKg,4,"Check it out, you won't be disappointed."
251,ZY6eQLZvWIieMcTuYURYKg,4,I gave them 4 stars because they closed the stores that were closed nearby!
252,PNlX74IV6qw9uubE4z8Eqw,1,Went there for lunch today and we both ordered the Garden Bar (we have always loved it).
252,PNlX74IV6qw9uubE4z8Eqw,1,It was below sub par.
252,PNlX74IV6qw9uubE4z8Eqw,1," Most, if not all, of the food on the bar was OLD."
252,PNlX74IV6qw9uubE4z8Eqw,1,"Brown lettuce, dried up cucumbers, dry pasta salad, rubbery spinach and broccoli, squash salad was dry on top from sitting out so long."
252,PNlX74IV6qw9uubE4z8Eqw,1,"I tried to eat some of each thing and it all kept getting worse, so I asked to see the manager."
252,PNlX74IV6qw9uubE4z8Eqw,1," He was polite, and removed the $11.99 x2 for the salad bars off our bill."
252,PNlX74IV6qw9uubE4z8Eqw,1," The waitress came over with our revised bill and said ""I looked at the salad bar and everything looked fine to me."""
252,PNlX74IV6qw9uubE4z8Eqw,1,"When I started telling her everything I listed above she rudely interrupted me and said ""wait...I'm leaving""."
252,PNlX74IV6qw9uubE4z8Eqw,1,And walked away.
252,PNlX74IV6qw9uubE4z8Eqw,1, If she didn't want to hear what I had actually experienced from the salad bar then why did she think it was ok to voice her inexperienced opinion?
252,PNlX74IV6qw9uubE4z8Eqw,1, She didn't eat any of it.
252,PNlX74IV6qw9uubE4z8Eqw,1, She had no idea how bad it is/was.
252,PNlX74IV6qw9uubE4z8Eqw,1, 
252,PNlX74IV6qw9uubE4z8Eqw,1,So I will not be returning because 1) they served old food and 2) rude wait staff named Autumn.
252,PNlX74IV6qw9uubE4z8Eqw,1,If I could I would give zero stars.
253,F0YSLv7NiUuNP5pCoOaQ5Q,5,My daughter and I stopped by on a Friday night for a meal.
253,F0YSLv7NiUuNP5pCoOaQ5Q,5, The host was kind enough to put us in a socially distanced area.
253,F0YSLv7NiUuNP5pCoOaQ5Q,5, NeNe was the waitress that helped us.
253,F0YSLv7NiUuNP5pCoOaQ5Q,5," She was friendly, funny and made sure we had refills and everything we needed."
253,F0YSLv7NiUuNP5pCoOaQ5Q,5," The dry rub ribs were delicious, especially with sauce on the side."
253,F0YSLv7NiUuNP5pCoOaQ5Q,5, My daughter had the salad bar and loves the salad bar pasta.
253,F0YSLv7NiUuNP5pCoOaQ5Q,5, Special thanks to NeNe for excellent service.
254,84sU1gBYoROhVwjBphrVZw,3,Would be great if the delivery and takeout menus were matched and easy to order from.
254,84sU1gBYoROhVwjBphrVZw,3,"I tried for over an hour to order a hamburger, fries and a dessert to be delivered."
254,84sU1gBYoROhVwjBphrVZw,3,I finally gave up and ordered a shrimp and pasta dish just to get it done!
254,84sU1gBYoROhVwjBphrVZw,3,"It seams that you cannot get a simple order for delivery, but you can order family size meals."
254,84sU1gBYoROhVwjBphrVZw,3,I almost did.
254,84sU1gBYoROhVwjBphrVZw,3,This is frustrating!!
255,5I23H7Fpx4liJwVMysl9NA,1,"Ordered delivery today from ""Libby's BBQ"" and come to find out it is really BurgerPalace Way to SCAM your guests!!!"
255,5I23H7Fpx4liJwVMysl9NA,1,Never would have ordered it if I knew that in advance.
255,5I23H7Fpx4liJwVMysl9NA,1,The food and portions were average at best and the prices were EXTREMELY high compared to the other BBQ places in the area that serve better food.
255,5I23H7Fpx4liJwVMysl9NA,1,I will never be back and by the way a 90% health food grade SUCKS given the fact you get 2 extra point for mgrs. being serve safe certified.
255,5I23H7Fpx4liJwVMysl9NA,1,Assuming your mgrs. are certified???
255,5I23H7Fpx4liJwVMysl9NA,1,"your real score is an 88% a ""B""!!"
255,5I23H7Fpx4liJwVMysl9NA,1,Another SCAM!!!
256,IhTGFQBUBSNUocgkOzLEMA,1,This sign says staff wear a mask but the people in the back cooking the food do not have masks on and some of the staff are walking around with the mask half or entirely off their face.
256,IhTGFQBUBSNUocgkOzLEMA,1,The manager has it hanging half off one ear so it's obviously not enforced.
256,IhTGFQBUBSNUocgkOzLEMA,1,If management doesn't take it seriously the why would the staff.
257,hnDmMQ9Ov46VrpYwgebR4w,1,Worst place in the area to order food.
257,hnDmMQ9Ov46VrpYwgebR4w,1,"I ordered on line and they didn't have an item that was listed, so instead of calling me to change the sides they gave me something I don't eat."
257,hnDmMQ9Ov46VrpYwgebR4w,1,Trying to eat after surgery abs have to deal with this.
257,hnDmMQ9Ov46VrpYwgebR4w,1, 
257,hnDmMQ9Ov46VrpYwgebR4w,1,Called the manager Ryan and he said it's nothing he can do I need to contact ubereats even though my order say sweet potato and they gave me a baked potato ‍ poor customer Service.
257,hnDmMQ9Ov46VrpYwgebR4w,1,He was rude and said if you want your money back you deal with them.
257,hnDmMQ9Ov46VrpYwgebR4w,1,I didn't ask about no money.
257,hnDmMQ9Ov46VrpYwgebR4w,1,I would like to eat
258,jP-492Ni8xz05T9VXDo14Q,3,"The 20-year-old hostess, the very first person you see when you walked through the door,  was not wearing a mask at all."
258,jP-492Ni8xz05T9VXDo14Q,3,And she said something like she wished everything were back to normal.
258,jP-492Ni8xz05T9VXDo14Q,3,The manager was aware of her not wearing a mask but said and did nothing.
258,jP-492Ni8xz05T9VXDo14Q,3,"If the resto industry -- and all industries for that matter-- wants to keep functioning, then they should enforce strict rules for both employees and customers to protect people who care enough about their health and others."
258,jP-492Ni8xz05T9VXDo14Q,3,You would think they have sense enough to know this so as not to alienate their customers.
258,jP-492Ni8xz05T9VXDo14Q,3,I think the government should step in and make this part  of every resto's health inspection.
258,jP-492Ni8xz05T9VXDo14Q,3,P.S.
258,jP-492Ni8xz05T9VXDo14Q,3,Too bad their grilled chicken and chicken & broccoli were not so bad.
258,jP-492Ni8xz05T9VXDo14Q,3,And our waitress was fantastic.
258,jP-492Ni8xz05T9VXDo14Q,3,But eating in a resto isn't just about food-- it's also about experience.
259,bMsYPrHvJgY4UsLaiT53Og,5,This place never disappoints!
259,bMsYPrHvJgY4UsLaiT53Og,5,Best and friendliest service around.
259,bMsYPrHvJgY4UsLaiT53Og,5,The salad bar is always stocked and food is always delicious!
259,bMsYPrHvJgY4UsLaiT53Og,5,If you want a pleasant dining experience in Garner don't pass on BurgerPalace
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,Have not been there in a while but enjoyed the atmosphere.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,Ordered the grilled chicken sandwich as I didn't want a heavy lunch.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,It was alright and I had tater tots with it.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,"You could choose a few sides, free of charge, to replace fries."
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,There were other sides for an up charge fee.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,"The plus side was, after I ordered it, the waitress told me it was the special for day."
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,It was only 5.99.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,Been a while since I had a special for the day anywhere.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,Meet my frat brother for lunch since I was in his city.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,He ordered the salmon salad and it looked good.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,He really enjoyed it.
260,MX5-xt6pDhgNBOtw7Xxi0Q,4,Yes I would suggest the place.
261,dWquNKsDrzARHK2jyDagyg,5,Hubby got the philly steak and cheese hoagie and said it was wonderful.
261,dWquNKsDrzARHK2jyDagyg,5,I got my salad bar as usual.
261,dWquNKsDrzARHK2jyDagyg,5,"Everything was fresh, clean and plentiful."
261,dWquNKsDrzARHK2jyDagyg,5, Gordan W. was our server.
261,dWquNKsDrzARHK2jyDagyg,5,He was awesome.
261,dWquNKsDrzARHK2jyDagyg,5,"Very accommodating, polite and totally on point in every way."
261,dWquNKsDrzARHK2jyDagyg,5,We'll be back!!
262,cCBErpg1CDuPK2D9Cux2YQ,2,Everything was merely ok.
262,cCBErpg1CDuPK2D9Cux2YQ,2,I've had better Stouffer's meals.
262,cCBErpg1CDuPK2D9Cux2YQ,2,"‍ The menu looked fabulous, however the reality was not so fab."
262,cCBErpg1CDuPK2D9Cux2YQ,2,Are they actually cooking in the kitchen or reheating pre-prepared meals?
263,KKq3n3ZwMEqX94PFaO3kWQ,1,Covid is nothing but a scapegoat for awful service.
263,KKq3n3ZwMEqX94PFaO3kWQ,1,This place could give a crap less if I came in and ate or not.
263,KKq3n3ZwMEqX94PFaO3kWQ,1,Stood at door for 5 minutes before being acknowledged.
263,KKq3n3ZwMEqX94PFaO3kWQ,1,Place was empty.
263,KKq3n3ZwMEqX94PFaO3kWQ,1,Got seated and no one acknowledges me there either so I left.
264,jR-zmtELwpXtB6Vbc9Exsw,1,Walked in after traveling all day and was seated by the hostess.
264,jR-zmtELwpXtB6Vbc9Exsw,1,"After waiting 15 minutes for a server, we left."
264,jR-zmtELwpXtB6Vbc9Exsw,1,"Bartender was to busy flirting with a girl at the bar, other servers walked by us multiple times like we're not even there."
265,5-Y4MjFcWlm6ppxjEELciA,1,I have to say I strongly suggest skipping this restaurant.
265,5-Y4MjFcWlm6ppxjEELciA,1,"My wine came in a glass full of lipstick stains from a prior patron, my order took forever and I was incorrectly charged for the wrong, more expensive, chardonnay."
265,5-Y4MjFcWlm6ppxjEELciA,1,The salmon on the salad was decent but I guess I  expected more than iceberg lettuce.
265,5-Y4MjFcWlm6ppxjEELciA,1,My friend's meal was barely edible but she'll be posting her own review.
266,NpAs_RZpvGyWbLIdnusW7w,1,Let me say I understand the pandemic has caused a shortage of servers.
266,NpAs_RZpvGyWbLIdnusW7w,1, The manager customer service was worse than the  new server.
266,NpAs_RZpvGyWbLIdnusW7w,1, We waited an hour for our food which were quick pick options.
266,NpAs_RZpvGyWbLIdnusW7w,1,They got the  order wrong then the portion of the side  items was ridiculous.
266,NpAs_RZpvGyWbLIdnusW7w,1,They will not get my money ever again.
267,egkzTirKcj1wJZtDu_Orzg,1,"Never offered napkins l, only asked about another beer until I was finished and ready to leave."
267,egkzTirKcj1wJZtDu_Orzg,1,If the person at the bar would stay off FaceTime I might come back.
267,egkzTirKcj1wJZtDu_Orzg,1,"Food was good 1 star for that,  customer service sucked."
268,H6YdxOcrmquIkZS_3ep3VQ,1,The place needs renovation and thorough washing.
268,H6YdxOcrmquIkZS_3ep3VQ,1,"We ordered grilled salmon and it was literally cold/frozen  inside, so we had to wait for another grilled salmon."
268,H6YdxOcrmquIkZS_3ep3VQ,1,Shouldn't they check temperature of the inside of meat or fish if it's cooked?..  Shrimp and scampi pasta was very plain.
268,H6YdxOcrmquIkZS_3ep3VQ,1,The only thing was good was smoked burger with fries.
268,H6YdxOcrmquIkZS_3ep3VQ,1,Soft drinks took too long to refill.
268,H6YdxOcrmquIkZS_3ep3VQ,1,We left disappointed with the experience.
269,0d1sEnL3ACHKEXdtAbSbpA,2,Food is mediocre .
269,0d1sEnL3ACHKEXdtAbSbpA,2,I called ahead and confirmed with the bartender that they had kids eat free on tuesdays after 5pm.
269,0d1sEnL3ACHKEXdtAbSbpA,2,We had three adult meals and three kids meals .
269,0d1sEnL3ACHKEXdtAbSbpA,2,The manager refused to give us the kids eat free discount even though someone on the staff confirmed they were still offering the special .
270,w0zbAxQ8yTPXLPaIF1itEA,1,The food was burned and missing chicken from the dish.
270,w0zbAxQ8yTPXLPaIF1itEA,1,I
271,uPMBwlzRFVfKQbtfvN20qg,1,I wouldn't recommend this place to anyone.
271,uPMBwlzRFVfKQbtfvN20qg,1,"On Mother's Day, I felt that I wanted to at least order my mother and I a steak since we couldn't do what we really want due to the Covid 19 outbreak."
271,uPMBwlzRFVfKQbtfvN20qg,1,"Now, before people say give them a break because of this, just know the similar restaurants in the same area are just known to be less than a pleasurable experience."
271,uPMBwlzRFVfKQbtfvN20qg,1,I ordered online and my mother actually was picking it up to bring on the way to see me so that we may eat together.
271,uPMBwlzRFVfKQbtfvN20qg,1,She called from up there to tell em the curb side was a no go because after 20 minutes of waiting no one came out so she went in.
271,uPMBwlzRFVfKQbtfvN20qg,1,The manager was the one who dealt with my mother in saying that the order wasn't ready and didn't know when it would be.
271,uPMBwlzRFVfKQbtfvN20qg,1,"She also said the ticket number didn't matter because they were so overwhelmed and ""everyone ordered steak""."
271,uPMBwlzRFVfKQbtfvN20qg,1,Not a good look.
271,uPMBwlzRFVfKQbtfvN20qg,1,My mother handed her the phone because I called to see if everything was ok.
271,uPMBwlzRFVfKQbtfvN20qg,1,The manager basically told me the same thing.
271,uPMBwlzRFVfKQbtfvN20qg,1,"If I hadn't paid ahead, of course I would have cancelled."
271,uPMBwlzRFVfKQbtfvN20qg,1,I had my mother leave because I didn't want her having to do all that on Mother's Day.
271,uPMBwlzRFVfKQbtfvN20qg,1,My husband went back up there and brought the order back almost two hours after it was supposed to be done.
271,uPMBwlzRFVfKQbtfvN20qg,1,( I gave them an hour because of Covid and it being Mothers Day).
271,uPMBwlzRFVfKQbtfvN20qg,1,The steak was thrown together.
271,uPMBwlzRFVfKQbtfvN20qg,1,There was no difference in the well and medium well done steaks and both were missing the salad.
271,uPMBwlzRFVfKQbtfvN20qg,1,We did however get the baked potato but that was a no go because they decided to put bacon bits on it when that's not how we ordered it because guess what... you guessed it.
271,uPMBwlzRFVfKQbtfvN20qg,1,I don't eat pork .
271,uPMBwlzRFVfKQbtfvN20qg,1,This was ridiculous.
271,uPMBwlzRFVfKQbtfvN20qg,1,I hope any other companies who decide to open back up during the pandemic is ready.
271,uPMBwlzRFVfKQbtfvN20qg,1,"This manager told me that they are open , but not fully staffed."
271,uPMBwlzRFVfKQbtfvN20qg,1,"They aren't fully open not ready to serve inside, curb side and to go like they say."
271,uPMBwlzRFVfKQbtfvN20qg,1,Plus they had a line out of the door trying to figure out what happened to their online order and curbside orders.
271,uPMBwlzRFVfKQbtfvN20qg,1,"They may as well have opened their dining room up to full capacity because the way this was set up, there was literally no room for social distancing if that was their goal."
271,uPMBwlzRFVfKQbtfvN20qg,1,Do better Camp Creek BurgerPalace !!!
272,WmdhlaNYV6R59mQCi41d2w,3,"Nice dining area, long wait just order food, short staffed, 3-cheese brisket sandwich okay"
272,WmdhlaNYV6R59mQCi41d2w,3,.
272,WmdhlaNYV6R59mQCi41d2w,3,The cheese and Texas toast are good but the bacon-like brisket is too chewy and fatty filled.
272,WmdhlaNYV6R59mQCi41d2w,3,The fries are crispy good.
272,WmdhlaNYV6R59mQCi41d2w,3,The brisket tacodilla has the same issues as the 3-cheese brisket.
272,WmdhlaNYV6R59mQCi41d2w,3,Now the salad bar is a different story.
272,WmdhlaNYV6R59mQCi41d2w,3,That's still good & highly recommended.
273,EEVTRaj3hmAfrGqYoLgY2w,3,The food was just ok to me.
273,EEVTRaj3hmAfrGqYoLgY2w,3,It did come out very hot so I could tell they just cooked it.
273,EEVTRaj3hmAfrGqYoLgY2w,3,I think the reason I gave it a 3 star was cause the drinks were very weak.
273,EEVTRaj3hmAfrGqYoLgY2w,3,So I was a little disappointed.
273,EEVTRaj3hmAfrGqYoLgY2w,3,I was hoping for a stronger taste but was disappointed.
273,EEVTRaj3hmAfrGqYoLgY2w,3,The staff was very nIce and accommodating.
273,EEVTRaj3hmAfrGqYoLgY2w,3,The waiter was also on point.
273,EEVTRaj3hmAfrGqYoLgY2w,3,He kept checking on us to see if we needed anything.
273,EEVTRaj3hmAfrGqYoLgY2w,3,"Made sure our food was cooked like we wanted, and just a nice guy overall."
273,EEVTRaj3hmAfrGqYoLgY2w,3,The salad bar needed to be refreshed.
273,EEVTRaj3hmAfrGqYoLgY2w,3,I wasn't liking the choices.
273,EEVTRaj3hmAfrGqYoLgY2w,3,It looked like it had been picked over.
273,EEVTRaj3hmAfrGqYoLgY2w,3,So even though we got the salad bar I wanted it to have fuller.
273,EEVTRaj3hmAfrGqYoLgY2w,3,I will say once I started heading towards the door to leave a worker was at the salad bar replenishing the food but I was already leaving.
273,EEVTRaj3hmAfrGqYoLgY2w,3,I will come back because all in all it was a positive experience.
274,3zsv7rqwdSVaFdCY13y0tQ,1,Jessica has to be the absolute worst waiter I have ever encountered .
274,3zsv7rqwdSVaFdCY13y0tQ,1,We went on a whim here and did we regret ever bit of it.
274,3zsv7rqwdSVaFdCY13y0tQ,1,If I could give negative zero stars I would happily do so.
274,3zsv7rqwdSVaFdCY13y0tQ,1,Non attentive staff makes the mediocre at best food 10x worse.
274,3zsv7rqwdSVaFdCY13y0tQ,1,This place needs to shut down.
274,3zsv7rqwdSVaFdCY13y0tQ,1,"And Jessica needs to be fired for her lazy, non attentive, rude self."
275,45A18KgZHku4uN2zk3_Jlg,1,10/10 dont recommend... hardly anyone in the restaurant and they have to hold the door for 45 mins... even a party of 2 had to leave.
275,45A18KgZHku4uN2zk3_Jlg,1, lazy/rude management.
276,48s3ofH6VMIoWJzYmIcQMQ,4,"We ate here on Super Bowl night had appetizer, meal & drinks all things we had were good."
276,48s3ofH6VMIoWJzYmIcQMQ,4,We had no problem with service.
277,ELAwTYPKkbpQv64kUDSQcw,2,"Service is very slow, kitchen seems to constantly be backed up."
277,ELAwTYPKkbpQv64kUDSQcw,2,Prepare to wait quite a while.
278,BElYTFA8Rsxc4qQsRIM4qQ,2,"15 minute wait to be seated when the restaurant was at less than 50% capacity, they are understaffed."
278,BElYTFA8Rsxc4qQsRIM4qQ,2," The salad bar was not well maintained, the food and dressings were all mixed."
278,BElYTFA8Rsxc4qQsRIM4qQ,2,"The salad plates were dirty, had to go through 5 before finding a clean one."
278,BElYTFA8Rsxc4qQsRIM4qQ,2, My drink glass was dirty as well.
278,BElYTFA8Rsxc4qQsRIM4qQ,2,"The food was not prepared well, some parts over cooked and some under cooked"
278,BElYTFA8Rsxc4qQsRIM4qQ,2,.
278,BElYTFA8Rsxc4qQsRIM4qQ,2, The runner took my wife's meal to another table then back to the front again before brining it to our table as if it were something to show off to everyone.
278,BElYTFA8Rsxc4qQsRIM4qQ,2, I remember when BurgerPalace was a nice place.
278,BElYTFA8Rsxc4qQsRIM4qQ,2, We were disappointed by everything except out waiter.
279,ZRqT1p2NYeD0dfK2HEJhGA,1,We have been there three times each time the salad bar has been amazing as for the rest of the food not so great me and my wife both ordered steaks and our 10-year-old daughter ordered the salmon
279,ZRqT1p2NYeD0dfK2HEJhGA,1,the food was horrible I believe roadkill would've tasted better should've went to Arby's across the street this is the third time in A six-month period the service was great the food was horrible will not be a fourth time eat at your own risk go to Burger King or McDonald's you will feel better afterwards
280,nvlAgo7gE77Hh0LpRbo1Cg,1,This place has gone downhill in the last 6 months.
280,nvlAgo7gE77Hh0LpRbo1Cg,1,My last 2 visits I had poor service.
280,nvlAgo7gE77Hh0LpRbo1Cg,1,There were only a few people in the restaurant and the service was extremely slow.
280,nvlAgo7gE77Hh0LpRbo1Cg,1,I had a cockroach crawl across the wall of our booth and saw a 2nd above the door!
280,nvlAgo7gE77Hh0LpRbo1Cg,1,I will NOT be back!
281,02bq1Hl1po5SBULseiBHlA,2,Bad service.
281,02bq1Hl1po5SBULseiBHlA,2, I understand you're busy but some friendliness isn't very difficult.
281,02bq1Hl1po5SBULseiBHlA,2, If it's hard for you to be polite or smile don't get a service job.
282,qpXK1vh4DIeJjvT4URUGQw,2,Hadn't been to this location in well over a year.
282,qpXK1vh4DIeJjvT4URUGQw,2,My husband and I were very disappointed.
282,qpXK1vh4DIeJjvT4URUGQw,2,We were very surprised that the endless salad bar was an additional $5.99.
282,qpXK1vh4DIeJjvT4URUGQw,2,In the past you could always get it as a side with your entree.
282,qpXK1vh4DIeJjvT4URUGQw,2,However with inflation we were understanding that restaurants have to raise prices.
282,qpXK1vh4DIeJjvT4URUGQw,2,But the salad bar was not well stocked and missing several items.
282,qpXK1vh4DIeJjvT4URUGQw,2,If we have to pay $5.99 you would think that it would be well maintained.
282,qpXK1vh4DIeJjvT4URUGQw,2,"We did not have a problem with our service, but overall the restaurant was dirty."
282,qpXK1vh4DIeJjvT4URUGQw,2,We will not be returning.
282,qpXK1vh4DIeJjvT4URUGQw,2,What a shame!
282,qpXK1vh4DIeJjvT4URUGQw,2,It had always been one of our favorites.
283,DUEv4I1tjNWT2j8YFsdYcg,3,"Hi Service was excellent this visit we ordered the Ribs and salad bar and once again the ribs were very dry and side portions small we didn't bother saying anything because we don't like to send food back, also the salad bar could use more items or at least kept full so your not getting end of the bowl stuff with other food always being mixed in gross."
